ID,completed,school1,major type,major1_1,major1_2,major_data,job,class1,class2,re_registration,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,major_field,desired_career_path,project_type,time_input,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,onedayclass_topic,h1_experience_score,h2_acquired_cert_cnt,h2_alignment_score,h3_hope_offline,h5_inflow_organic,h1_prev_class_count,h1_previous_any,h1_reregistration_yes,h2_major_data_flag,h2_desired_job_data_cnt,h2_desired_cert_cnt,h3_engagement_score,h3_time_input,h3_time_high,h4_text_len_reason,h4_text_len_total,h4_choice_breadth,h4_response_complexity_score,h5_inflow_referral
TRAIN_705,0,2,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,IT(컴퓨터 공학 포함),False,대학생,7,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,공모전 경험,네. 오프라인으로 참여하고 싶어요,"자연과학, 사회과학",취업,개인,2.0,"E. UI/UX 디자이너, F. PM / 서비스 기획자",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용",7.0,2.0,3.0,1.0,0.0,6.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,119.0,127.0,9.0,13.852030263919616,1.0
TRAIN_706,0,20,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,자연과학,False,대학생,4,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",공모전 경험,네. 오프라인으로 참여하고 싶어요,사회과학,취업,팀,5.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, C. MD, H. 마케터 / 영업관리",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,머신러닝 / 딥러닝 응용,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,1.0,27.0,53.0,12.0,15.988984046564275,0.0
TRAIN_707,0,3,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,2,,아니요,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,공학 (컴퓨터 공학 제외),취업,팀,2.0,D. 소프트웨어 개발자,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),스타트업 C-level,오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 웹 크롤링",0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,30.0,34.0,10.0,13.555348061489413,0.0
TRAIN_708,1,56,단일 전공,인문학,,False,대학생,2,4.0,아니요,내국인,에브리타임,혼자 공부하기 어려워서,프로젝트 경험,네. 온라인으로 참여하고 싶어요,인문학,대학원 진학,팀,2.0,"D. 소프트웨어 개발자, F. PM / 서비스 기획자",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, 웹 크롤링",0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,14.0,17.0,14.0,16.890371757896165,0.0
TRAIN_709,0,67,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,12,,아니요,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)",혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,팀,2.0,F. PM / 서비스 기획자,시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,10명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용",0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,31.0,36.0,8.0,11.610917912644224,0.0
TRAIN_710,0,24,단일 전공,의약학,,False,대학생,5,,아니요,내국인,에브리타임,현직자의 강의를 듣고 싶어서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,자연과학,대학원 진학,개인,2.0,G. 자연과학계열 연구자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,Python 응용,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,62.0,73.0,5.0,9.30406509320417,0.0
TRAIN_711,0,34,단일 전공,경영학,,True,대학생,4,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,공학 (컴퓨터 공학 제외),취업,팀,3.0,F. PM / 서비스 기획자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,머신러닝 / 딥러닝 응용,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,10.0,15.0,4.0,6.772588722239782,0.0
TRAIN_712,0,28,단일 전공,경영학,,True,대학생,4,5.0,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,경영학,취업,개인,1.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, F. PM / 서비스 기획자, H. 마케터 / 영업관리",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), SQL 응용",7.0,0.0,4.0,0.0,0.0,6.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,21.0,24.0,15.0,18.2188758248682,1.0
TRAIN_713,0,8,단일 전공,자연과학,,True,대학생,4,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,자연과학,취업,팀,2.0,A. 금융 / 보험 직무,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,10명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",7.0,1.0,4.0,0.0,0.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,29.0,31.0,9.0,12.465735902799727,1.0
TRAIN_714,0,26,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,경영학,False,대학생,2,5.0,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,"경영학, 인문학",취업,팀,2.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, C. MD, H. 마케터 / 영업관리",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,7.0,11.0,8.0,10.484906649788,0.0
TRAIN_715,1,1,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,6,,아니요,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)","큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",프로젝트 경험,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,팀,3.0,F. PM / 서비스 기획자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,3.0,0.0,17.0,20.0,13.0,16.044522437723423,0.0
TRAIN_716,0,73,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,6,7.0,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,"IT (컴퓨터 공학 포함), 공학 (컴퓨터 공학 제외)",취업,팀,3.0,"D. 소프트웨어 개발자, E. UI/UX 디자이너, F. PM / 서비스 기획자",주니어 (0~3년차),"커리어패스, 산업 트렌드",1순위: 국내 대기업 IT 계열. 2순위: 해외 기업(빅테크),오프라인,100명 이상의 리스너와 10명 이상의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용, 웹 크롤링",7.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,7.0,1.0,3.0,0.0,25.0,30.0,11.0,14.433987204485145,1.0
TRAIN_717,0,3,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,5,12.0,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,팀,2.0,G. 자연과학계열 연구자,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),스타트업 C-level,온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,5.0,8.0,9.791759469228055,0.0
TRAIN_718,0,0,,,,False,대학생,2,,아니요,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,대학원 진학,개인,2.0,"A. 금융 / 보험 직무, F. PM / 서비스 기획자",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,6.0,12.0,9.0,11.564949357461536,0.0
TRAIN_719,0,44,단일 전공,자연과학,,True,대학생,5,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,공모전 경험,네. 오프라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,개인,1.0,A. 금융 / 보험 직무,주니어 (0~3년차),산업 트렌드 (예시: ChatGPT로 인한 직무 변화),국내 빅테크 IT 계열 (네카라쿠배당토),오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등)",7.0,2.0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,6.0,6.0,7.9459101490553135,1.0
TRAIN_720,0,40,단일 전공,경영학,,False,대학생,4,,아니요,내국인,지인 추천,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,경영학,취업,개인,2.0,"B. 기획 / 전략 / 경영 직무, C. MD, E. UI/UX 디자이너",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,18.0,24.0,8.0,11.218875824868201,1.0
TRAIN_721,1,52,단일 전공,사회과학,,False,대학생,1,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,사회과학,취업,개인,4.0,B. 기획 / 전략 / 경영 직무,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),게임회사,온라인,10명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,12.0,16.0,7.0,9.833213344056215,0.0
TRAIN_722,0,2,"복수 전공 ( 다중전공, 이중전공 포함 )",사회과학,IT(컴퓨터 공학 포함),True,대학생,1,,아니요,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,사회과학,취업,팀,2.0,"B. 기획 / 전략 / 경영 직무, H. 마케터 / 영업관리",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),온라인,100명 이상의 리스너와 10명 이상의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,44.0,46.0,7.0,10.85014760171006,0.0
TRAIN_723,0,32,단일 전공,IT(컴퓨터 공학 포함),,False,직장인,4,5.0,아니요,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,"IT (컴퓨터 공학 포함), 공학 (컴퓨터 공학 제외)",이직,팀,4.0,"A. 금융 / 보험 직무, D. 소프트웨어 개발자",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,24.0,28.0,9.0,12.367295829986475,0.0
TRAIN_724,1,52,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,IT(컴퓨터 공학 포함),False,대학생,4,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,사회과학,취업,팀,2.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, H. 마케터 / 영업관리",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용, SQL 응용",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,13.0,20.0,12.0,15.044522437723423,0.0
TRAIN_725,0,34,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),자연과학,True,대학생,5,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,팀,2.0,A. 금융 / 보험 직무,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 웹 크롤링",0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,22.0,29.0,8.0,11.401197381662156,0.0
TRAIN_726,0,10,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,경영학,True,대학생,7,,예,내국인,기존 학회원 또는 운영진,이전 기수에 매우 만족해서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),취업,개인,2.0,"A. 금융 / 보험 직무, B. 기획 / 전략 / 경영 직무, F. PM / 서비스 기획자, H. 마케터 / 영업관리",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)",온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",7.0,0.0,4.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,42.0,46.0,14.0,17.85014760171006,1.0
TRAIN_727,0,16,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,2,,아니요,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,공학 (컴퓨터 공학 제외),취업,개인,3.0,"D. 소프트웨어 개발자, G. 자연과학계열 연구자",시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,17.0,22.0,11.0,14.13549421592915,0.0
TRAIN_728,1,25,단일 전공,IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),True,대학생,6,8.0,아니요,내국인,지인 추천,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,IT (컴퓨터 공학 포함),대학원 진학,팀,2.0,D. 소프트웨어 개발자,시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,17.0,20.0,10.0,13.044522437723423,1.0
TRAIN_729,0,48,단일 전공,경영학,예체능,False,대학생,5,,아니요,내국인,인스타그램,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,인문학,대학원 진학,개인,5.0,"C. MD, H. 마케터 / 영업관리",주니어 (0~3년차),산업 트렌드 (예시: ChatGPT로 인한 직무 변화),스포츠구단,오프라인,100명 이상의 리스너와 10명 이상의 현직자,Python 응용,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,1.0,12.0,19.0,9.0,11.99573227355399,0.0
TRAIN_730,0,1,단일 전공,사회과학,,False,대학생,2,,아니요,내국인,에브리타임,혼자 공부하기 어려워서,인적 네트워크,네. 오프라인으로 참여하고 싶어요,사회과학,취업,팀,2.0,"C. MD, F. PM / 서비스 기획자, H. 마케터 / 영업관리",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카라쿠배당토),"온, 오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,"데이터 시각화 (Matplotlib, Seaborn 등)",0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,25.0,27.0,11.0,14.332204510175204,0.0
TRAIN_731,0,11,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,4,,아니요,내국인,지인 추천,혼자 공부하기 어려워서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,공학 (컴퓨터 공학 제외),대학원 진학,개인,1.5,"D. 소프트웨어 개발자, G. 자연과학계열 연구자",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),해외 기업 (빅테크),"온, 오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,"Python 응용, 데이터 시각화 (Matplotlib, Seaborn 등), 머신러닝 / 딥러닝 응용",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,55.0,72.0,9.0,13.290459441148391,1.0
